#schema: NinjaDataExport/v1, delimiter=comma, headerRow=2, emptyFieldsAllowed=true, time=ISO8601, instrument=NQ, timeframe=Minute_5, tradingHours=CME US Index Futures ETH, vwap=tick, tz=Local
timestamp,instrument,period,open,high,low,close,volume,ema20,ema50,ema200,rsi14,atr14,vwap,vwap_upper1,vwap_upper2,vwap_upper3,vwap_lower1,vwap_lower2,vwap_lower3,session_date
2025-09-11T09:40:00.000,NQ,Minute_5,24222.25,24224.75,24164.25,24172.5,14262,24185.90673581,24177.77682142,24157.60679794,46.26766826,23.06335369,24173.45096571,24205.84342177,24141.05850966,24238.23587782,24108.6660536,24270.62833388,24076.27359755,2025-09-11
2025-09-11T09:45:00.000,NQ,Minute_5,24172.5,24183.5,24148.5,24162.25,10663,24183.65371335,24177.16792646,24157.65299895,43.29145595,23.91597129,24172.59372293,24203.76395189,24141.42349397,24234.93418084,24110.25326501,24266.1044098,24079.08303605,2025-09-11
2025-09-11T09:50:00.000,NQ,Minute_5,24161.75,24203,24147.25,24187.75,11168,24184.04383589,24177.58290974,24157.9524716,51.62792285,26.18983048,24173.14877692,24203.38007537,24142.91747848,24233.61137382,24112.68618003,24263.84267226,24082.45488158,2025-09-11
2025-09-11T09:55:00.000,NQ,Minute_5,24187.5,24216.25,24177.5,24208.75,9274,24186.3968039,24178.80514857,24158.45791965,57.20708748,27.08698545,24174.8271418,24204.84771637,24144.80656723,24234.86829094,24114.78599266,24264.88886551,24084.76541809,2025-09-11
2025-09-11T10:00:00.000,NQ,Minute_5,24208.75,24225.25,24198.25,24217.25,8085,24189.33520353,24180.3127898,24159.04291547,59.25554637,27.0807722,24176.83618847,24207.25899617,24146.41338078,24237.68180386,24115.99057309,24268.10461155,24085.56776539,2025-09-11
2025-09-11T10:05:00.000,NQ,Minute_5,24216.25,24220.75,24199.5,24218,7158,24192.06518414,24181.79071961,24159.62955313,59.44003939,26.66428847,24178.34233976,24208.87088895,24147.81379056,24239.39943815,24117.28524137,24269.92798734,24086.75669218,2025-09-11
2025-09-11T10:10:00.000,NQ,Minute_5,24217.5,24241.5,24215,24224,8719,24195.10659518,24183.44598551,24160.27005509,60.96291187,26.65255358,24181.09603459,24213.05894047,24149.1331287,24245.02184636,24117.17022282,24276.98475224,24085.20731694,2025-09-11
2025-09-11T10:15:00.000,NQ,Minute_5,24224,24229.25,24192.5,24196.75,9192,24195.26310992,24183.96771157,24160.63303961,51.50463049,27.37379975,24182.6094314,24214.43219485,24150.78666796,24246.25495829,24118.96390452,24278.07772173,24087.14114108,2025-09-11
2025-09-11T10:20:00.000,NQ,Minute_5,24197,24215.25,24185,24190,7476,24194.76186136,24184.2042719,24160.92524817,49.45770318,27.57924263,24183.34672061,24214.75038234,24151.94305889,24246.15404407,24120.53939716,24277.5577058,24089.13573543,2025-09-11
2025-09-11T10:25:00.000,NQ,Minute_5,24189.25,24206.5,24184.5,24206.25,5045,24195.8559698,24185.06881026,24161.37624073,54.17893771,27.1807253,24183.69165599,24214.75106418,24152.6322478,24245.81047237,24121.57283961,24276.86988055,24090.51343143,2025-09-11
2025-09-11T10:30:00.000,NQ,Minute_5,24206,24209.25,24188.5,24203,4917,24196.53635363,24185.77199417,24161.79040749,53.11038794,26.72138778,24184.13698846,24214.92843514,24153.34554177,24245.71988183,24122.55409509,24276.51132851,24091.7626484,2025-09-11
2025-09-11T10:35:00.000,NQ,Minute_5,24202.5,24237,24198.75,24235.75,6220,24200.27098662,24187.73191597,24162.52632383,61.37692695,27.54486008,24185.21348201,24216.15505039,24154.27191364,24247.09661876,24123.33034526,24278.03818714,24092.38877689,2025-09-11
2025-09-11T10:40:00.000,NQ,Minute_5,24235.25,24250.5,24233.75,24249.5,7375,24204.95946408,24190.15419377,24163.39173354,64.22835289,26.77379864,24187.25745268,24219.44282408,24155.07208128,24251.62819548,24122.88670988,24283.81356688,24090.70133848,2025-09-11
2025-09-11T10:45:00.000,NQ,Minute_5,24249.75,24255,24243.75,24251.75,5175,24209.4157056,24192.56971558,24164.27092028,64.68776765,25.66495588,24188.79181615,24222.0223383,24155.56129399,24255.25286046,24122.33077184,24288.48338262,24089.10024968,2025-09-11
2025-09-11T10:50:00.000,NQ,Minute_5,24251.5,24257.5,24231.25,24243.5,6284,24212.66182887,24194.56698164,24165.05926933,61.5655725,25.70674475,24190.39421444,24224.44701748,24156.3414114,24258.49982052,24122.28860836,24292.55262356,24088.23580532,2025-09-11
2025-09-11T10:55:00.000,NQ,Minute_5,24244,24247.25,24213.25,24229,7209,24214.21784517,24195.91729609,24165.6954955,56.41200299,26.29912012,24191.56405902,24225.70795322,24157.42016482,24259.85184741,24123.27627063,24293.99574161,24089.13237643,2025-09-11
2025-09-11T11:00:00.000,NQ,Minute_5,24228.75,24241.5,24212.5,24241,5584,24216.76852658,24197.68524526,24166.44479406,59.43812326,26.49204012,24192.40748053,24226.57800513,24158.23695593,24260.74852972,24124.06643133,24294.91905432,24089.89590674,2025-09-11
2025-09-11T11:05:00.000,NQ,Minute_5,24241,24249.5,24238.75,24244,4252,24219.36200024,24199.50151015,24167.21648765,60.18237408,25.36760868,24193.33846165,24227.88479878,24158.79212453,24262.43113591,24124.2457874,24296.97747304,24089.69945027,2025-09-11
2025-09-11T11:10:00.000,NQ,Minute_5,24244.25,24254.75,24238,24244.25,4123,24221.73228593,24201.25635289,24167.98299026,60.2478325,24.7520652,24194.27879635,24229.2549545,24159.30263821,24264.23111264,24124.32648007,24299.20727078,24089.35032193,2025-09-11
2025-09-11T11:15:00.000,NQ,Minute_5,24244.5,24256.25,24243.25,24254.25,3509,24224.82921108,24203.33453513,24168.84136846,62.87677194,23.91263197,24195.10090177,24230.47992628,24159.72187727,24265.85895078,24124.34285276,24301.23797529,24088.96382826,2025-09-11
2025-09-11T11:20:00.000,NQ,Minute_5,24254,24283.5,24251.5,24277.25,9401,24229.82166717,24206.23318081,24169.92006132,68.10190169,24.49030112,24197.87440377,24235.36805229,24160.38075524,24272.86170082,24122.88710671,24310.35534935,24085.39345818,2025-09-11
2025-09-11T11:25:00.000,NQ,Minute_5,24277.5,24281.5,24263,24266.5,5788,24233.31484173,24208.59658548,24170.88105573,63.59634156,24.06242247,24199.55975532,24238.26285362,24160.85665703,24276.96595192,24122.15355873,24315.66905022,24083.45046043,2025-09-11
2025-09-11T11:30:00.000,NQ,Minute_5,24266.25,24277,24262.75,24275.25,4004,24237.30866632,24211.21044488,24171.91955269,65.59176999,23.36153515,24200.64470193,24240.02402779,24161.26537606,24279.40335366,24121.88605019,24318.78267953,24082.50672433,2025-09-11
2025-09-11T11:35:00.000,NQ,Minute_5,24275.25,24283,24273.75,24274.5,4134,24240.8506981,24213.69238822,24172.94025366,65.26156283,22.35356835,24201.86256243,24242.11593844,24161.60918642,24282.36931444,24121.35581042,24322.62269045,24081.10243441,2025-09-11
2025-09-11T11:40:00.000,NQ,Minute_5,24275,24276.75,24260.75,24262.5,3998,24242.91253638,24215.60641221,24173.83139541,60.0523532,21.89974204,24202.85637577,24243.6246825,24162.08806904,24284.39298923,24121.3197623,24325.16129597,24080.55145557,2025-09-11
2025-09-11T11:45:00.000,NQ,Minute_5,24261.75,24265.75,24256.25,24256.25,3279,24244.18277101,24217.2002784,24174.65148103,57.47895676,21.01404618,24203.55074439,24244.55951056,24162.54197822,24285.56827674,24121.53321204,24326.57704291,24080.52444587,2025-09-11
2025-09-11T11:50:00.000,NQ,Minute_5,24256.75,24260.25,24240.5,24248.75,4920,24244.6177452,24218.43752238,24175.38877972,54.46287468,20.92375717,24204.36304921,24245.45895832,24163.26714009,24286.55486744,24122.17123097,24327.65077656,24081.07532185,2025-09-11
